name,idx,base_start,mult,d1,d2,pstart,pend,nlayovers,dtime,shour,mlegs,charter
904BUR23,64707,BUR,1,2025-02-23,2025-02-23,1740329100.0,1740364800.0,0,35700,8,4,False
128LAS23,64708,LAS,1,2025-02-23,2025-02-23,1740347400.0,1740375000.0,0,27600,13,4,False
280DAL23,64709,DAL,2,2025-02-23,2025-02-24,1740316500.0,1740457200.0,1,31500,7,3,False
490SCF23,64710,SCF,1,2025-02-23,2025-02-23,1740332700.0,1740365700.0,0,33000,10,4,False
900DAL23,64711,DAL,1,2025-02-23,2025-02-23,1740325800.0,1740365400.0,0,39600,9,4,False
108BUR23,64712,BUR,1,2025-02-23,2025-02-23,1740347700.0,1740375900.0,0,28200,13,4,False
302LAS23,64713,LAS,1,2025-02-23,2025-02-23,1740334500.0,1740364200.0,0,29700,10,4,False
370LAS23,64714,LAS,1,2025-02-23,2025-02-23,1740330900.0,1740360000.0,0,29100,9,4,False
171OAK23,64715,OAK,1,2025-02-23,2025-02-23,1740320100.0,1740353100.0,0,33000,6,4,False
620LAS23,64716,LAS,1,2025-02-23,2025-02-23,1740329100.0,1740364800.0,0,35700,8,4,False
1076DAL23,64717,DAL,2,2025-02-23,2025-02-24,1740331800.0,1740442800.0,1,31500,11,2,False
416SCF23,64718,SCF,1,2025-02-23,2025-02-23,1740332100.0,1740370500.0,0,38400,10,5,False
760BUR23,64719,BUR,1,2025-02-23,2025-02-23,1740342000.0,1740362700.0,0,20700,12,2,False
400SCF23,64720,SCF,1,2025-02-23,2025-02-23,1740321000.0,1740353100.0,0,32100,7,4,False
750DAL23,64721,DAL,2,2025-02-23,2025-02-24,1740319200.0,1740445200.0,1,27900,8,3,False
170BUR23,64722,BUR,1,2025-02-23,2025-02-23,1740320100.0,1740350400.0,0,30300,6,4,False
300LAS23,64723,LAS,1,2025-02-23,2025-02-23,1740322800.0,1740353400.0,0,30600,7,4,False
100BUR23,64724,BUR,1,2025-02-23,2025-02-23,1740319200.0,1740346500.0,0,27300,6,4,False
476SCF23,64725,SCF,1,2025-02-23,2025-02-23,1740325500.0,1740360300.0,0,34800,8,4,False
177OAK23,64726,OAK,1,2025-02-23,2025-02-23,1740353400.0,1740371700.0,0,18300,15,2,False
476SCF24,64727,SCF,1,2025-02-24,2025-02-24,1740411900.0,1740440400.0,0,28500,8,4,False
370LAS24,64728,LAS,1,2025-02-24,2025-02-24,1740417300.0,1740447600.0,0,30300,9,4,False
760BUR24,64729,BUR,1,2025-02-24,2025-02-24,1740428400.0,1740449100.0,0,20700,12,2,False
750DAL24,64730,DAL,2,2025-02-24,2025-02-25,1740405600.0,1740543600.0,1,29100,8,3,False
775BUR24,64731,BUR,1,2025-02-24,2025-02-24,1740413700.0,1740446700.0,0,33000,8,4,False
900DAL24,64732,DAL,1,2025-02-24,2025-02-24,1740412200.0,1740451800.0,0,39600,9,4,False
170BUR24,64733,BUR,1,2025-02-24,2025-02-24,1740406500.0,1740436800.0,0,30300,6,4,False
402SCF24,64734,SCF,1,2025-02-24,2025-02-24,1740438900.0,1740456900.0,0,18000,16,2,False
720SNA24,64735,SNA,1,2025-02-24,2025-02-24,1740416400.0,1740448500.0,0,32100,9,4,False
171OAK24,64736,OAK,1,2025-02-24,2025-02-24,1740406500.0,1740439500.0,0,33000,6,4,False
400SCF24,64737,SCF,1,2025-02-24,2025-02-24,1740407400.0,1740425700.0,0,18300,7,2,False
141BUR24,64738,BUR,1,2025-02-24,2025-02-24,1740426600.0,1740458700.0,0,32100,11,4,False
201LAS24,64739,LAS,1,2025-02-24,2025-02-24,1740420000.0,1740449400.0,0,29400,10,2,False
904BUR24,64740,BUR,1,2025-02-24,2025-02-24,1740415500.0,1740439200.0,0,23700,8,2,False
286DAL24,64741,DAL,1,2025-02-24,2025-02-24,1740434400.0,1740449700.0,0,15300,16,2,False
109LAS24,64742,LAS,1,2025-02-24,2025-02-24,1740435900.0,1740464100.0,0,28200,14,4,False
320LAS24,64743,LAS,1,2025-02-24,2025-02-24,1740418200.0,1740446400.0,0,28200,9,4,False
460SCF24,64744,SCF,1,2025-02-24,2025-02-24,1740411000.0,1740432000.0,0,21000,8,2,False
108BUR24,64745,BUR,1,2025-02-24,2025-02-24,1740434100.0,1740462300.0,0,28200,13,4,False
302LAS24,64746,LAS,1,2025-02-24,2025-02-24,1740420900.0,1740450600.0,0,29700,10,4,False
300LAS24,64747,LAS,1,2025-02-24,2025-02-24,1740409200.0,1740439800.0,0,30600,7,4,False
100BUR24,64748,BUR,1,2025-02-24,2025-02-24,1740405600.0,1740432900.0,0,27300,6,4,False
470SCF24,64749,SCF,1,2025-02-24,2025-02-24,1740408600.0,1740439500.0,0,30900,7,3,False
280DAL24,64750,DAL,1,2025-02-24,2025-02-24,1740399300.0,1740431700.0,0,32400,6,4,False
620LAS24,64751,LAS,1,2025-02-24,2025-02-24,1740415500.0,1740451200.0,0,35700,8,4,False
490SCF24,64752,SCF,1,2025-02-24,2025-02-24,1740419100.0,1740452100.0,0,33000,10,4,False
400SCF25,64753,SCF,1,2025-02-25,2025-02-25,1740493800.0,1740525900.0,0,32100,7,4,False
106BUR25,64754,BUR,1,2025-02-25,2025-02-25,1740505200.0,1740534900.0,0,29700,9,4,False
177OAK25,64755,OAK,1,2025-02-25,2025-02-25,1740526200.0,1740544500.0,0,18300,15,2,False
101LAS25,64756,LAS,1,2025-02-25,2025-02-25,1740492000.0,1740523200.0,0,31200,6,4,False
171OAK25,64757,OAK,1,2025-02-25,2025-02-25,1740492900.0,1740525900.0,0,33000,6,4,False
760BUR25,64758,BUR,1,2025-02-25,2025-02-25,1740514800.0,1740548700.0,0,33900,12,4,False
176BUR25,64759,BUR,1,2025-02-25,2025-02-25,1740527400.0,1740545100.0,0,17700,15,2,False
750DAL25,64760,DAL,1,2025-02-25,2025-02-25,1740504600.0,1740531600.0,0,27000,11,2,False
472SCF25,64761,SCF,1,2025-02-25,2025-02-25,1740502200.0,1740534300.0,0,32100,9,4,False
654LAS25,64762,LAS,1,2025-02-25,2025-02-25,1740496200.0,1740528000.0,0,31800,7,4,False
490SCF25,64763,SCF,1,2025-02-25,2025-02-25,1740505500.0,1740540300.0,0,34800,10,4,False
280DAL25,64764,DAL,2,2025-02-25,2025-02-26,1740485700.0,1740630000.0,1,30300,6,3,False
322LAS25,64765,LAS,1,2025-02-25,2025-02-25,1740523200.0,1740538800.0,0,15600,14,2,False
290DAL25,64766,DAL,1,2025-02-25,2025-02-25,1740502800.0,1740536100.0,0,33300,11,4,False
109LAS25,64767,LAS,1,2025-02-25,2025-02-25,1740520200.0,1740547800.0,0,27600,13,4,False
101LAS26,64768,LAS,1,2025-02-26,2025-02-26,1740578400.0,1740609600.0,0,31200,6,4,False
472SCF26,64769,SCF,1,2025-02-26,2025-02-26,1740588600.0,1740620700.0,0,32100,9,4,False
170BUR26,64770,BUR,1,2025-02-26,2025-02-26,1740579300.0,1740606900.0,0,27600,6,4,False
400SCF26,64771,SCF,1,2025-02-26,2025-02-26,1740580200.0,1740612300.0,0,32100,7,4,False
108BUR26,64772,BUR,1,2025-02-26,2025-02-26,1740603300.0,1740635100.0,0,31800,12,4,False
109LAS26,64773,LAS,1,2025-02-26,2025-02-26,1740606600.0,1740634200.0,0,27600,13,4,False
171OAK26,64774,OAK,1,2025-02-26,2025-02-26,1740579300.0,1740612300.0,0,33000,6,4,False
760BUR26,64775,BUR,1,2025-02-26,2025-02-26,1740601200.0,1740621900.0,0,20700,12,2,False
176BUR26,64776,BUR,1,2025-02-26,2025-02-26,1740613800.0,1740631500.0,0,17700,15,2,False
750DAL26,64777,DAL,1,2025-02-26,2025-02-26,1740591000.0,1740618000.0,0,27000,11,2,False
177OAK26,64778,OAK,1,2025-02-26,2025-02-26,1740612600.0,1740630900.0,0,18300,15,2,False
654LAS26,64779,LAS,1,2025-02-26,2025-02-26,1740582600.0,1740614400.0,0,31800,7,4,False
290DAL26,64780,DAL,1,2025-02-26,2025-02-26,1740589200.0,1740622500.0,0,33300,11,4,False
280DAL26,64781,DAL,2,2025-02-26,2025-02-27,1740572100.0,1740716400.0,1,30300,6,3,False
322LAS26,64782,LAS,1,2025-02-26,2025-02-26,1740609600.0,1740625200.0,0,15600,14,2,False
490SCF26,64783,SCF,1,2025-02-26,2025-02-26,1740591900.0,1740626700.0,0,34800,10,4,False
900DAL27,64784,DAL,1,2025-02-27,2025-02-27,1740657600.0,1740697200.0,0,39600,6,4,False
286DAL27,64785,DAL,1,2025-02-27,2025-02-27,1740693600.0,1740708900.0,0,15300,16,2,False
141BUR27,64786,BUR,1,2025-02-27,2025-02-27,1740685800.0,1740717900.0,0,32100,11,4,False
402SCF27,64787,SCF,1,2025-02-27,2025-02-27,1740698100.0,1740716100.0,0,18000,16,2,False
109LAS27,64788,LAS,1,2025-02-27,2025-02-27,1740695100.0,1740723300.0,0,28200,14,4,False
720SNA27,64789,SNA,1,2025-02-27,2025-02-27,1740675600.0,1740707700.0,0,32100,9,4,False
320LAS27,64790,LAS,1,2025-02-27,2025-02-27,1740677400.0,1740705600.0,0,28200,9,4,False
202DAL27,64791,DAL,2,2025-02-27,2025-02-28,1740672300.0,1740795300.0,1,34500,10,3,False
904BUR27,64792,BUR,1,2025-02-27,2025-02-27,1740667500.0,1740702900.0,0,35400,6,4,False
280DAL27,64793,DAL,1,2025-02-27,2025-02-27,1740658500.0,1740690900.0,0,32400,6,4,False
654LAS27,64794,LAS,1,2025-02-27,2025-02-27,1740673200.0,1740706500.0,0,33300,8,4,False
470SCF27,64795,SCF,1,2025-02-27,2025-02-27,1740667800.0,1740705900.0,0,38100,7,4,False
302LAS27,64796,LAS,1,2025-02-27,2025-02-27,1740680100.0,1740709800.0,0,29700,10,4,False
490SCF27,64797,SCF,1,2025-02-27,2025-02-27,1740678300.0,1740711300.0,0,33000,10,4,False
201LAS27,64798,LAS,1,2025-02-27,2025-02-27,1740679200.0,1740708600.0,0,29400,10,2,False
170BUR27,64799,BUR,1,2025-02-27,2025-02-27,1740665700.0,1740696000.0,0,30300,6,4,False
400SCF27,64800,SCF,1,2025-02-27,2025-02-27,1740666600.0,1740698700.0,0,32100,7,4,False
171OAK27,64801,OAK,1,2025-02-27,2025-02-27,1740665700.0,1740698700.0,0,33000,6,4,False
1060DAL27,64802,DAL,2,2025-02-27,2025-02-28,1740678600.0,1740789600.0,1,31500,11,2,False
620LAS27,64803,LAS,1,2025-02-27,2025-02-27,1740675600.0,1740712200.0,0,36600,9,4,False
476SCF27,64804,SCF,1,2025-02-27,2025-02-27,1740671100.0,1740699600.0,0,28500,8,4,False
106BUR27,64805,BUR,1,2025-02-27,2025-02-27,1740676800.0,1740705900.0,0,29100,9,4,False
750DAL27,64806,DAL,2,2025-02-27,2025-02-28,1740664800.0,1740790800.0,1,34200,8,3,False
108BUR27,64807,BUR,1,2025-02-27,2025-02-27,1740693300.0,1740721500.0,0,28200,13,4,False
775BUR27,64808,BUR,1,2025-02-27,2025-02-27,1740672900.0,1740708300.0,0,35400,8,4,False
460SCF27,64809,SCF,2,2025-02-27,2025-02-28,1740670200.0,1740796800.0,1,38100,8,4,False
408SCF27,64810,SCF,1,2025-02-27,2025-02-27,1740703800.0,1740719400.0,0,15600,17,2,False
300LAS27,64811,LAS,1,2025-02-27,2025-02-27,1740668400.0,1740699000.0,0,30600,7,4,False
101LAS27,64812,LAS,1,2025-02-27,2025-02-27,1740664800.0,1740693300.0,0,28500,6,4,False
654LAS28,64813,LAS,1,2025-02-28,2025-02-28,1740759600.0,1740792900.0,0,33300,8,4,False
408SCF28,64814,SCF,1,2025-02-28,2025-02-28,1740790200.0,1740805800.0,0,15600,17,2,False
280DAL28,64815,DAL,1,2025-02-28,2025-02-28,1740744900.0,1740760500.0,0,15600,6,2,False
302LAS28,64816,LAS,1,2025-02-28,2025-02-28,1740766500.0,1740795300.0,0,28800,10,4,False
300LAS28,64817,LAS,1,2025-02-28,2025-02-28,1740754800.0,1740785400.0,0,30600,7,4,False
310LAS28,64818,LAS,1,2025-02-28,2025-02-28,1740777300.0,1740807000.0,0,29700,13,4,False
320LAS28,64819,LAS,1,2025-02-28,2025-02-28,1740763800.0,1740796200.0,0,32400,9,4,False
108BUR28,64820,BUR,1,2025-02-28,2025-02-28,1740779700.0,1740807900.0,0,28200,13,4,False
490SCF28,64821,SCF,1,2025-02-28,2025-02-28,1740764700.0,1740797700.0,0,33000,10,4,False
109LAS28,64822,LAS,1,2025-02-28,2025-02-28,1740781500.0,1740809700.0,0,28200,14,4,False
101LAS28,64823,LAS,1,2025-02-28,2025-02-28,1740751200.0,1740780900.0,0,29700,6,4,False
620LAS28,64824,LAS,1,2025-02-28,2025-02-28,1740761100.0,1740796800.0,0,35700,8,4,False
775BUR28,64825,BUR,1,2025-02-28,2025-02-28,1740759300.0,1740794700.0,0,35400,8,4,False
476SCF28,64826,SCF,1,2025-02-28,2025-02-28,1740757500.0,1740786000.0,0,28500,8,4,False
370LAS28,64827,LAS,1,2025-02-28,2025-02-28,1740762900.0,1740792000.0,0,29100,9,4,False
171OAK28,64828,OAK,1,2025-02-28,2025-02-28,1740752100.0,1740785100.0,0,33000,6,4,False
400SCF28,64829,SCF,1,2025-02-28,2025-02-28,1740753000.0,1740785100.0,0,32100,7,4,False
170BUR28,64830,BUR,1,2025-02-28,2025-02-28,1740752100.0,1740782400.0,0,30300,6,4,False
177OAK28,64831,OAK,1,2025-02-28,2025-02-28,1740785400.0,1740803700.0,0,18300,15,2,False
720SNA28,64832,SNA,1,2025-02-28,2025-02-28,1740762000.0,1740794100.0,0,32100,9,4,False
402SCF28,64833,SCF,1,2025-02-28,2025-02-28,1740784500.0,1740802500.0,0,18000,16,2,False
470SCF28,64834,SCF,1,2025-02-28,2025-02-28,1740754200.0,1740792300.0,0,38100,7,4,False
904BUR28,64835,BUR,1,2025-02-28,2025-02-28,1740753900.0,1740777900.0,0,24000,6,2,False
206DAL28,64836,DAL,1,2025-02-28,2025-02-28,1740763800.0,1740793800.0,0,30000,11,2,False
141BUR28,64837,BUR,1,2025-02-28,2025-02-28,1740772200.0,1740804300.0,0,32100,11,4,False
900DAL28,64838,DAL,1,2025-02-28,2025-02-28,1740744000.0,1740783600.0,0,39600,6,4,False
106BUR28,64839,BUR,1,2025-02-28,2025-02-28,1740763200.0,1740792300.0,0,29100,9,4,False
1078BUR02,64840,BUR,2,2025-02-02,2025-02-03,1738506000.0,1738640400.0,1,36900,6,2,False
1062BUR06,64841,BUR,2,2025-02-06,2025-02-07,1738852800.0,1738987200.0,1,36900,6,2,False
1070BUR09,64842,BUR,2,2025-02-09,2025-02-10,1739111400.0,1739245800.0,1,36900,6,2,False
1078BUR13,64843,BUR,2,2025-02-13,2025-02-14,1739456400.0,1739590800.0,1,36900,6,2,False
1062BUR16,64844,BUR,2,2025-02-16,2025-02-17,1739716800.0,1739851200.0,1,36900,6,2,False
1070BUR20,64845,BUR,2,2025-02-20,2025-02-21,1740061800.0,1740196200.0,1,36900,6,2,False
1078BUR23,64846,BUR,2,2025-02-23,2025-02-24,1740320400.0,1740454800.0,1,36900,6,2,False
1062BUR27,64847,BUR,2,2025-02-27,2025-02-28,1740667200.0,1740801600.0,1,36900,6,2,False
DH,64848,DAL,2,2025-02-01,2025-02-02,1738447200.0,1738544400.0,1,34200,16,3,False
200DAL28,64849,DAL,3,2025-02-01,2025-02-28,1738447200.0,1740795000.0,2,34200,16,1,False
750DAL28,64850,DAL,1,2025-02-28,2025-02-28,1740751200.0,1740779100.0,0,27900,8,3,False
XE850,64851,OPF,1,2025-02-01,2025-02-01,1738424700.0,1738455900.0,0,31200,10,2,False
XE850,64857,OPF,1,2025-02-07,2025-02-07,1738943100.0,1738974300.0,0,31200,10,2,False
XE850,64858,OPF,1,2025-02-08,2025-02-08,1739029500.0,1739060700.0,0,31200,10,2,False
XE850,64859,OPF,1,2025-02-09,2025-02-09,1739115900.0,1739147100.0,0,31200,10,2,False
XE850,64860,OPF,1,2025-02-10,2025-02-10,1739202300.0,1739233500.0,0,31200,10,2,False
XE850,64861,OPF,1,2025-02-11,2025-02-11,1739288700.0,1739319900.0,0,31200,10,2,False
XE850,64862,OPF,1,2025-02-12,2025-02-12,1739375100.0,1739406300.0,0,31200,10,2,False
XE850,64863,OPF,1,2025-02-13,2025-02-13,1739461500.0,1739492700.0,0,31200,10,2,False
XE850,64864,OPF,1,2025-02-17,2025-02-17,1739807100.0,1739838300.0,0,31200,10,2,False
XE850,64865,OPF,1,2025-02-18,2025-02-18,1739893500.0,1739924700.0,0,31200,10,2,False
XE850,64866,OPF,1,2025-02-19,2025-02-19,1739979900.0,1740011100.0,0,31200,10,2,False
XE850,64867,OPF,1,2025-02-20,2025-02-20,1740066300.0,1740097500.0,0,31200,10,2,False
XE850,64868,OPF,1,2025-02-23,2025-02-23,1740325500.0,1740356700.0,0,31200,10,2,False
XE850,64869,OPF,1,2025-02-24,2025-02-24,1740411900.0,1740443100.0,0,31200,10,2,False
XE850,64870,OPF,1,2025-02-25,2025-02-25,1740498300.0,1740529500.0,0,31200,10,2,False
XE850,64871,OPF,1,2025-02-26,2025-02-26,1740584700.0,1740615900.0,0,31200,10,2,False
XE850,64872,OPF,1,2025-02-27,2025-02-27,1740671100.0,1740702300.0,0,31200,10,2,False
XE503,64873,OPF,1,2025-02-03,2025-02-03,1738592400.0,1738623900.0,0,31500,9,2,False
XE503,64874,OPF,1,2025-02-06,2025-02-06,1738851600.0,1738883100.0,0,31500,9,2,False
XE503,64875,OPF,1,2025-02-07,2025-02-07,1738938000.0,1738969500.0,0,31500,9,2,False
XE503,64876,OPF,1,2025-02-09,2025-02-09,1739110800.0,1739142300.0,0,31500,9,2,False
XE503,64877,OPF,1,2025-02-13,2025-02-13,1739456400.0,1739487900.0,0,31500,9,2,False
XE503,64878,OPF,1,2025-02-14,2025-02-14,1739542800.0,1739574300.0,0,31500,9,2,False
XE503,64879,OPF,1,2025-02-16,2025-02-16,1739715600.0,1739747100.0,0,31500,9,2,False
XE503,64880,OPF,1,2025-02-17,2025-02-17,1739802000.0,1739833500.0,0,31500,9,2,False
XE503,64881,OPF,1,2025-02-20,2025-02-20,1740061200.0,1740092700.0,0,31500,9,2,False
XE503,64882,OPF,1,2025-02-21,2025-02-21,1740147600.0,1740179100.0,0,31500,9,2,False
XE503,64883,OPF,1,2025-02-23,2025-02-23,1740320400.0,1740351900.0,0,31500,9,2,False
XE503,64884,OPF,1,2025-02-27,2025-02-27,1740666000.0,1740697500.0,0,31500,9,2,False
XE503,64885,OPF,1,2025-02-28,2025-02-28,1740752400.0,1740783900.0,0,31500,9,2,False
XE503,64886,OPF,1,2025-02-02,2025-02-02,1738506000.0,1738537500.0,0,31500,9,2,False
XE510,64887,DAL,2,2025-02-01,2025-02-02,1738420500.0,1738536300.0,1,32400,8,2,False
XE510,64888,DAL,2,2025-02-02,2025-02-03,1738506900.0,1738622700.0,1,32400,8,2,False
XE854,64941,OPF,1,2025-02-28,2025-02-28,1740762900.0,1740793500.0,0,30600,12,2,False
XE854,64942,OPF,1,2025-02-21,2025-02-21,1740158100.0,1740188700.0,0,30600,12,2,False
XE854,64943,OPF,1,2025-02-14,2025-02-14,1739553300.0,1739583900.0,0,30600,12,2,False
XE1064,64944,DAL,1,2025-02-17,2025-02-17,1739816100.0,1739844600.0,0,28500,12,2,False
XE1090,64945,DAL,1,2025-02-13,2025-02-13,1739460600.0,1739490900.0,0,30300,9,2,False
DHdal01,64946,DAL,1,2025-02-01,2025-02-01,1738444500.0,1738470900.0,0,26400,15,1,False
C2,64947,SCF,1,2025-02-02,2025-02-02,1738524600.0,1738555200.0,0,30600,12,2,True
C4,64949,DAL,1,2025-02-05,2025-02-05,1738767600.0,1738791900.0,0,24300,9,2,True
C6,64950,DAL,2,2025-02-05,2025-02-06,1738778400.0,1738905300.0,1,11700,12,1,True
C7,64951,SCF,1,2025-02-06,2025-02-06,1738891800.0,1738909800.0,0,18000,18,2,True
C9,64954,OAK,2,2025-02-14,2025-02-15,1739566800.0,1739640600.0,1,12600,13,3,True
C11,64955,DAL,1,2025-02-13,2025-02-13,1739459700.0,1739483100.0,0,23400,9,2,True
C12,64956,SCF,2,2025-02-18,2025-02-19,1739883600.0,1739988000.0,1,26700,6,2,True
C13,64957,DAL,2,2025-02-19,2025-02-20,1739988000.0,1740113100.0,1,13500,12,1,True
C14,64958,SCF,1,2025-02-22,2025-02-22,1740232800.0,1740249000.0,0,16200,7,2,True
C16,64959,SCF,1,2025-02-26,2025-02-26,1740578400.0,1740596400.0,0,18000,7,2,True
C17,64960,BUR,1,2025-02-28,2025-02-28,1740774000.0,1740796200.0,0,22200,12,2,True
C18,64961,LAS,1,2025-02-28,2025-02-28,1740762000.0,1740776400.0,0,14400,9,2,True
C20,64962,SNA,1,2025-02-03,2025-02-03,1738593000.0,1738614900.0,0,21900,6,2,True
C21,64964,SNA,2,2025-02-06,2025-02-07,1738864800.0,1738978500.0,1,17100,10,1,True
C22,64965,SNA,1,2025-02-10,2025-02-10,1739197800.0,1739216700.0,0,18900,6,2,True
C23,64966,SNA,1,2025-02-15,2025-02-15,1739637900.0,1739670300.0,0,32400,8,2,True
C24,64967,SNA,1,2025-02-18,2025-02-18,1739889000.0,1739919600.0,0,30600,6,2,True
C25,64968,SNA,1,2025-02-21,2025-02-21,1740156300.0,1740188700.0,0,32400,8,2,True
C26,64969,SNA,1,2025-02-24,2025-02-24,1740407400.0,1740438000.0,0,30600,6,2,True
C27,64970,SNA,1,2025-02-28,2025-02-28,1740761100.0,1740793500.0,0,32400,8,2,True
XE510,64971,DAL,2,2025-02-03,2025-02-04,1738593300.0,1738709100.0,1,32400,8,2,False
XE510,64972,DAL,2,2025-02-04,2025-02-05,1738679700.0,1738795500.0,1,32400,8,2,False
XE510,64973,DAL,2,2025-02-05,2025-02-06,1738766100.0,1738881900.0,1,32400,8,2,False
XE510,64974,DAL,2,2025-02-06,2025-02-07,1738852500.0,1738968300.0,1,32400,8,2,False
XE510,64975,DAL,2,2025-02-07,2025-02-08,1738938900.0,1739054700.0,1,32400,8,2,False
XE510,64976,DAL,2,2025-02-08,2025-02-09,1739025300.0,1739141100.0,1,32400,8,2,False
XE510,64977,DAL,2,2025-02-09,2025-02-10,1739111700.0,1739227500.0,1,32400,8,2,False
XE510,64978,DAL,2,2025-02-10,2025-02-11,1739198100.0,1739313900.0,1,32400,8,2,False
XE510,64979,DAL,2,2025-02-11,2025-02-12,1739284500.0,1739400300.0,1,32400,8,2,False
XE510,64980,DAL,2,2025-02-12,2025-02-13,1739370900.0,1739486700.0,1,32400,8,2,False
XE510,64981,DAL,2,2025-02-13,2025-02-14,1739457300.0,1739573100.0,1,32400,8,2,False
XE510,64982,DAL,2,2025-02-14,2025-02-15,1739543700.0,1739659500.0,1,32400,8,2,False
XE510,64983,DAL,2,2025-02-15,2025-02-16,1739630100.0,1739745900.0,1,32400,8,2,False
XE510,64984,DAL,2,2025-02-16,2025-02-17,1739716500.0,1739832300.0,1,32400,8,2,False
XE510,64985,DAL,2,2025-02-17,2025-02-18,1739802900.0,1739918700.0,1,32400,8,2,False
XE510,64986,DAL,2,2025-02-18,2025-02-19,1739889300.0,1740005100.0,1,32400,8,2,False
XE510,64987,DAL,2,2025-02-19,2025-02-20,1739975700.0,1740091500.0,1,32400,8,2,False
XE510,64988,DAL,2,2025-02-20,2025-02-21,1740062100.0,1740177900.0,1,32400,8,2,False
XE510,64989,DAL,2,2025-02-21,2025-02-22,1740148500.0,1740264300.0,1,32400,8,2,False
XE510,64990,DAL,2,2025-02-22,2025-02-23,1740234900.0,1740350700.0,1,32400,8,2,False
XE510,64991,DAL,2,2025-02-23,2025-02-24,1740321300.0,1740437100.0,1,32400,8,2,False
XE510,64992,DAL,2,2025-02-24,2025-02-25,1740407700.0,1740523500.0,1,32400,8,2,False
XE510,64993,DAL,2,2025-02-25,2025-02-26,1740494100.0,1740609900.0,1,32400,8,2,False
XE510,64994,DAL,2,2025-02-26,2025-02-27,1740580500.0,1740696300.0,1,32400,8,2,False
XE510,64995,DAL,2,2025-02-27,2025-02-28,1740666900.0,1740782700.0,1,32400,8,2,False
R0,R0,BUR,1,2025-02-01,2025-02-01,1738436400.0,1738450800.0,0,10000,8,1,False
R1,R1,BUR,1,2025-02-02,2025-02-02,1738522800.0,1738537200.0,0,10000,8,1,False
R2,R2,BUR,1,2025-02-03,2025-02-03,1738609200.0,1738623600.0,0,10000,8,1,False
R3,R3,BUR,1,2025-02-04,2025-02-04,1738695600.0,1738710000.0,0,10000,8,1,False
R4,R4,BUR,1,2025-02-05,2025-02-05,1738782000.0,1738796400.0,0,10000,8,1,False
R5,R5,BUR,1,2025-02-06,2025-02-06,1738868400.0,1738882800.0,0,10000,8,1,False
R6,R6,BUR,1,2025-02-07,2025-02-07,1738954800.0,1738969200.0,0,10000,8,1,False
R7,R7,BUR,1,2025-02-08,2025-02-08,1739041200.0,1739055600.0,0,10000,8,1,False
R8,R8,BUR,1,2025-02-09,2025-02-09,1739127600.0,1739142000.0,0,10000,8,1,False
R9,R9,BUR,1,2025-02-10,2025-02-10,1739214000.0,1739228400.0,0,10000,8,1,False
R10,R10,BUR,1,2025-02-11,2025-02-11,1739300400.0,1739314800.0,0,10000,8,1,False
R11,R11,BUR,1,2025-02-12,2025-02-12,1739386800.0,1739401200.0,0,10000,8,1,False
R12,R12,BUR,1,2025-02-13,2025-02-13,1739473200.0,1739487600.0,0,10000,8,1,False
R13,R13,BUR,1,2025-02-14,2025-02-14,1739559600.0,1739574000.0,0,10000,8,1,False
R14,R14,BUR,1,2025-02-15,2025-02-15,1739646000.0,1739660400.0,0,10000,8,1,False
R15,R15,BUR,1,2025-02-16,2025-02-16,1739732400.0,1739746800.0,0,10000,8,1,False
R16,R16,BUR,1,2025-02-17,2025-02-17,1739818800.0,1739833200.0,0,10000,8,1,False
R17,R17,BUR,1,2025-02-18,2025-02-18,1739905200.0,1739919600.0,0,10000,8,1,False
R18,R18,BUR,1,2025-02-19,2025-02-19,1739991600.0,1740006000.0,0,10000,8,1,False
R19,R19,BUR,1,2025-02-20,2025-02-20,1740078000.0,1740092400.0,0,10000,8,1,False
R20,R20,BUR,1,2025-02-21,2025-02-21,1740164400.0,1740178800.0,0,10000,8,1,False
R21,R21,BUR,1,2025-02-22,2025-02-22,1740250800.0,1740265200.0,0,10000,8,1,False
R22,R22,BUR,1,2025-02-23,2025-02-23,1740337200.0,1740351600.0,0,10000,8,1,False
R23,R23,BUR,1,2025-02-24,2025-02-24,1740423600.0,1740438000.0,0,10000,8,1,False
R24,R24,BUR,1,2025-02-25,2025-02-25,1740510000.0,1740524400.0,0,10000,8,1,False
R25,R25,BUR,1,2025-02-26,2025-02-26,1740596400.0,1740610800.0,0,10000,8,1,False
R26,R26,BUR,1,2025-02-27,2025-02-27,1740682800.0,1740697200.0,0,10000,8,1,False
R27,R27,BUR,1,2025-02-28,2025-02-28,1740769200.0,1740783600.0,0,10000,8,1,False
R28,R28,DAL,1,2025-02-01,2025-02-01,1738436400.0,1738450800.0,0,10000,8,1,False
R29,R29,DAL,1,2025-02-01,2025-02-01,1738436400.0,1738450800.0,0,10000,8,1,False
R30,R30,DAL,1,2025-02-02,2025-02-02,1738522800.0,1738537200.0,0,10000,8,1,False
R31,R31,DAL,1,2025-02-02,2025-02-02,1738522800.0,1738537200.0,0,10000,8,1,False
R32,R32,DAL,1,2025-02-02,2025-02-02,1738522800.0,1738537200.0,0,10000,8,1,False
R33,R33,DAL,1,2025-02-03,2025-02-03,1738609200.0,1738623600.0,0,10000,8,1,False
R34,R34,DAL,1,2025-02-03,2025-02-03,1738609200.0,1738623600.0,0,10000,8,1,False
