,name,idx,base_start,mult,d1,d2,pstart,pend,nlayovers,dtime,shour,mlegs,charter
827,XE510,67424,DAL,2,2025-03-25,2025-03-26,1742911500.0,1743030300.0,1,35400,9,2,False
828,XE510,67425,DAL,2,2025-03-26,2025-03-27,1742997900.0,1743116700.0,1,35400,9,2,False
829,XE510,67426,DAL,2,2025-03-27,2025-03-28,1743084300.0,1743203100.0,1,35400,9,2,False
830,XE510,67427,DAL,2,2025-03-28,2025-03-29,1743170700.0,1743289500.0,1,35400,9,2,False
831,XE510,67428,DAL,2,2025-03-29,2025-03-30,1743257100.0,1743375900.0,1,35400,9,2,False
832,XE510,67429,DAL,2,2025-03-30,2025-03-31,1743343500.0,1743462300.0,1,35400,9,2,False
833,XE510,67430,DAL,1,2025-03-31,2025-03-31,1743429900.0,1743459300.0,0,29400,9,2,False
834,C19,67437,SNA,1,2025-03-03,2025-03-03,1741012200.0,1741035000.0,0,22800,6,2,True
835,C20,67438,SNA,1,2025-03-07,2025-03-07,1741370400.0,1741395000.0,0,24600,10,2,True
836,C21,67439,SNA,1,2025-03-10,2025-03-10,1741613400.0,1741636200.0,0,22800,6,2,True
837,C22,67440,SNA,1,2025-03-14,2025-03-14,1741971600.0,1741996200.0,0,24600,10,2,True
838,C23,67441,SNA,1,2025-03-17,2025-03-17,1742218200.0,1742241000.0,0,22800,6,2,True
839,R0,R0,BUR,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
840,R1,R1,BUR,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
841,R2,R2,BUR,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
842,R3,R3,BUR,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
843,R4,R4,BUR,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
844,R5,R5,DAL,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
845,R6,R6,DAL,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
846,R7,R7,DAL,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
847,R8,R8,DAL,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
848,R9,R9,DAL,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
849,R10,R10,DAL,1,2025-03-06,2025-03-06,1741287600.0,1741302000.0,0,10000,8,1,False
850,R11,R11,DAL,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
851,R12,R12,DAL,1,2025-03-08,2025-03-08,1741460400.0,1741474800.0,0,10000,8,1,False
852,R13,R13,DAL,1,2025-03-09,2025-03-09,1741546800.0,1741561200.0,0,10000,8,1,False
853,R14,R14,DAL,1,2025-03-10,2025-03-10,1741629600.0,1741644000.0,0,10000,8,1,False
854,R15,R15,DAL,1,2025-03-11,2025-03-11,1741716000.0,1741730400.0,0,10000,8,1,False
855,R16,R16,DAL,1,2025-03-12,2025-03-12,1741802400.0,1741816800.0,0,10000,8,1,False
856,R17,R17,DAL,1,2025-03-13,2025-03-13,1741888800.0,1741903200.0,0,10000,8,1,False
857,R18,R18,DAL,1,2025-03-14,2025-03-14,1741975200.0,1741989600.0,0,10000,8,1,False
858,R19,R19,DAL,1,2025-03-15,2025-03-15,1742061600.0,1742076000.0,0,10000,8,1,False
859,R20,R20,DAL,1,2025-03-16,2025-03-16,1742148000.0,1742162400.0,0,10000,8,1,False
860,R21,R21,DAL,1,2025-03-17,2025-03-17,1742234400.0,1742248800.0,0,10000,8,1,False
861,R22,R22,DAL,1,2025-03-18,2025-03-18,1742320800.0,1742335200.0,0,10000,8,1,False
862,R23,R23,DAL,1,2025-03-19,2025-03-19,1742407200.0,1742421600.0,0,10000,8,1,False
863,R24,R24,DAL,1,2025-03-20,2025-03-20,1742493600.0,1742508000.0,0,10000,8,1,False
864,R25,R25,DAL,1,2025-03-21,2025-03-21,1742580000.0,1742594400.0,0,10000,8,1,False
865,R26,R26,DAL,1,2025-03-22,2025-03-22,1742666400.0,1742680800.0,0,10000,8,1,False
866,R27,R27,DAL,1,2025-03-23,2025-03-23,1742752800.0,1742767200.0,0,10000,8,1,False
867,R28,R28,DAL,1,2025-03-24,2025-03-24,1742839200.0,1742853600.0,0,10000,8,1,False
868,R29,R29,DAL,1,2025-03-25,2025-03-25,1742925600.0,1742940000.0,0,10000,8,1,False
869,R30,R30,DAL,1,2025-03-26,2025-03-26,1743012000.0,1743026400.0,0,10000,8,1,False
870,R31,R31,DAL,1,2025-03-27,2025-03-27,1743098400.0,1743112800.0,0,10000,8,1,False
871,R32,R32,DAL,1,2025-03-28,2025-03-28,1743184800.0,1743199200.0,0,10000,8,1,False
872,R33,R33,DAL,1,2025-03-29,2025-03-29,1743271200.0,1743285600.0,0,10000,8,1,False
873,R34,R34,DAL,1,2025-03-30,2025-03-30,1743357600.0,1743372000.0,0,10000,8,1,False
874,R35,R35,DAL,1,2025-03-31,2025-03-31,1743444000.0,1743458400.0,0,10000,8,1,False
875,R36,R36,LAS,1,2025-03-01,2025-03-01,1740855600.0,1740870000.0,0,10000,8,1,False
876,R37,R37,LAS,1,2025-03-02,2025-03-02,1740942000.0,1740956400.0,0,10000,8,1,False
877,R38,R38,LAS,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
878,R39,R39,LAS,1,2025-03-04,2025-03-04,1741114800.0,1741129200.0,0,10000,8,1,False
879,R40,R40,LAS,1,2025-03-05,2025-03-05,1741201200.0,1741215600.0,0,10000,8,1,False
880,R41,R41,LAS,1,2025-03-06,2025-03-06,1741287600.0,1741302000.0,0,10000,8,1,False
881,R42,R42,LAS,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
882,R43,R43,SNA,1,2025-03-03,2025-03-03,1741028400.0,1741042800.0,0,10000,8,1,False
883,R44,R44,SNA,1,2025-03-07,2025-03-07,1741374000.0,1741388400.0,0,10000,8,1,False
884,R45,R45,SNA,1,2025-03-10,2025-03-10,1741629600.0,1741644000.0,0,10000,8,1,False
885,R46,R46,SNA,1,2025-03-14,2025-03-14,1741975200.0,1741989600.0,0,10000,8,1,False
886,R47,R47,SNA,1,2025-03-17,2025-03-17,1742234400.0,1742248800.0,0,10000,8,1,False
887,R48,R48,SNA,1,2025-03-21,2025-03-21,1742580000.0,1742594400.0,0,10000,8,1,False
888,R49,R49,SNA,1,2025-03-24,2025-03-24,1742839200.0,1742853600.0,0,10000,8,1,False
